timestamp,Zone,Shift,Pressure_PSI,Temperature_C,Flow_Rate_LPM
2026-06-28 02:40:00,Zone_North,Afternoon,177.19729655870125,73.0625416195807,1218.1051108353133
2026-06-29 04:26:00,Zone_East,Night,164.68244448655838,70.31082964787488,1390.5888238838652
2026-06-30 10:12:00,Zone_South,Night,150.18756659648523,81.03419319908511,1337.4393832106662
2026-06-29 21:16:00,Zone_West,Morning,146.55911370802005,83.41749215754228,987.8769495939916
2026-06-25 21:24:00,Zone_Central,Afternoon,236.50933715015717,80.25899106785087,1255.790832740998
2026-06-27 16:12:00,Zone_Central,Morning,215.44256011178095,65.97956750366093,
2026-06-28 00:54:00,Zone_West,Afternoon,223.2818376765919,48.1012564643669,1240.7899269596346
2026-06-25 22:46:00,Zone_South,Afternoon,161.47445340351783,79.72593749016755,719.1097620990134
2026-06-25 22:32:00,Zone_Central,Morning,140.56250695105862,50.454626154049656,974.9088334844878
2026-06-27 15:08:00,Zone_North,Night,148.99111351506923,59.603265329351075,922.950541965331
2026-06-27 14:32:00,Zone_North,Night,199.44797017629298,58.30293967506495,703.7092017179411
2026-06-26 11:14:00,Zone_West,Afternoon,127.21421696086239,67.19901339410193,624.221681064901
2026-07-01 17:38:00,Zone_North,Morning,248.7252153188998,56.719541490504255,699.2347993874914
2026-06-30 11:40:00,Zone_East,Morning,227.35342416696835,80.15795610381582,738.283791535029
2026-06-28 22:30:00,Zone_North,Morning,122.43409523125686,59.154829737929454,1313.2674491800203
2026-06-29 08:38:00,Zone_Central,Afternoon,255.50761592814513,71.5598406983843,1282.8251544798431
2026-06-25 09:52:00,Zone_Central,Morning,198.27678403273808,47.87557818400054,1092.1057478506807
2026-06-29 16:04:00,Zone_South,Afternoon,177.96726921433094,46.492746543002575,933.6014964877502
2026-06-30 00:08:00,Zone_North,Night,254.84595937822866,64.44828259586521,
2026-07-01 12:38:00,Zone_South,Morning,185.88603827324107,53.36776670514482,841.6583206313358
2026-06-30 20:10:00,Zone_South,Night,141.85976689580033,68.22583201439801,1183.401815522589
2026-06-28 07:20:00,Zone_South,Morning,182.83185813743063,79.3311889142382,603.2013407477616
2026-06-26 17:50:00,Zone_Central,Night,215.17323422200064,71.46882689570914,1165.875967352845
2026-06-25 05:36:00,Zone_North,Afternoon,277.39709663952095,48.43369110482329,756.9126390887989
2026-06-30 17:46:00,Zone_North,Afternoon,161.09015696275827,64.975221826165,939.642122298793
2026-06-25 00:58:00,Zone_West,Afternoon,139.18749742834083,63.41707289466406,717.4559885130766
2026-06-27 10:14:00,Zone_East,Afternoon,182.6834787219205,68.75749775434417,639.8498398425637
2026-07-01 22:06:00,Zone_East,Morning,254.0411912560543,78.71762559509045,1306.816074939335
2026-07-01 21:58:00,Zone_South,Afternoon,246.60763932543128,58.6869193074736,1302.8952445639834
2026-06-27 22:22:00,Zone_West,Morning,183.317898138675,70.8324352020483,1053.847704673269
2026-07-01 16:30:00,Zone_Central,Night,188.99932658884433,55.13424249792428,723.1650416989046
2026-06-28 21:40:00,Zone_East,Afternoon,163.00500770585666,78.7547320207039,1291.4709460311756
2026-06-27 22:02:00,Zone_West,Night,131.28079289092116,76.02076322095238,1289.1939037749003
2026-06-26 09:40:00,Zone_North,Night,153.24330071035655,57.52644571448716,1103.9268418882366
2026-07-01 10:20:00,Zone_East,Night,158.86179785996626,52.87764692979566,1039.1703274367173
2026-06-25 18:08:00,Zone_North,Night,125.72259888238963,70.01425606534565,622.8881148793881
2026-06-27 10:02:00,Zone_North,Morning,126.63988870171383,64.57796794742157,1130.4231043549287
2026-06-30 04:22:00,Zone_West,Afternoon,263.2634028229509,77.79668077514754,1173.2579668822534
2026-07-01 16:32:00,Zone_East,Night,229.91297107644652,69.60701398642587,852.6140473801364
2026-06-27 09:14:00,Zone_East,Afternoon,205.14123833317637,45.83625417601075,1291.6330023180312
2026-06-26 09:08:00,Zone_Central,Morning,235.66890755817658,62.89166159490512,645.4735605452661
2026-07-01 15:36:00,,Afternoon,225.91193383678294,77.85017799555368,668.6182048698307
2026-06-28 20:30:00,Zone_Central,Night,232.44656342045536,52.7204853594357,692.6460082524668
2026-06-30 15:18:00,Zone_Central,Night,254.79648611225036,52.09649669004945,631.4095368292593
2026-06-25 00:46:00,Zone_North,Night,243.31071532163742,80.19192229247679,1351.6517625877434
2026-06-26 07:38:00,Zone_North,Afternoon,136.28072456016253,60.36427258703169,1304.8077353699418
2026-06-25 08:00:00,Zone_East,Night,188.4009125941386,54.430127200191336,1325.4497200771586
2026-06-27 03:48:00,Zone_North,Night,121.33850559746307,,750.4457149724248
2026-06-26 23:48:00,Zone_West,Afternoon,236.267275081314,60.95751083490984,1198.9704776200367
2026-06-27 07:40:00,Zone_East,Afternoon,174.54128247877713,59.51755116901353,1305.2282384093453
2026-06-25 16:10:00,Zone_East,Afternoon,267.7989010026638,58.716786345195175,784.7918985599617
2026-06-28 19:46:00,Zone_Central,Morning,121.85155180084324,72.74055694299877,1399.586163219082
2026-06-30 01:42:00,Zone_Central,Morning,120.47403528966349,74.68887342096842,1367.7233565767792
2026-06-30 22:22:00,Zone_East,Morning,173.68443061598373,52.728179395274054,776.0795101404408
2026-06-26 02:46:00,Zone_Central,Night,156.8548531363762,84.02493481929285,910.2576084602226
2026-06-30 06:00:00,Zone_Central,Morning,155.91565910857645,69.44997491334907,1168.2290709711187
2026-06-27 09:58:00,Zone_West,Night,178.89370202659427,1500.0,1012.8902800654514
2026-06-30 13:50:00,Zone_South,Night,223.2219398297153,51.50424529149534,637.0212084121993
2026-06-28 01:10:00,Zone_West,Morning,240.47705876737868,71.89094068806887,710.9903289814221
2026-06-25 02:48:00,Zone_North,Afternoon,187.60630083581677,67.7174610748292,691.7259972196725
2026-06-27 22:46:00,Zone_South,Morning,128.42273802034578,49.40232801750486,614.4133180961037
2026-06-29 04:32:00,Zone_North,Night,234.15391173863998,51.41463639619629,1096.9312770204049
2026-06-28 12:26:00,Zone_West,Afternoon,258.0580123406852,77.65337595580331,978.1988915110936
2026-06-27 14:22:00,Zone_Central,Afternoon,209.10801638243305,73.0063876829254,1139.6753885884696
2026-06-25 03:32:00,Zone_East,Afternoon,238.2285273809528,60.27379195693663,989.0561817992211
2026-06-29 09:00:00,Zone_North,Afternoon,143.06170623830323,80.94962180343913,1094.6522417852257
2026-06-29 03:38:00,Zone_South,Morning,216.59627480562094,59.27084188346242,1123.3879974082677
2026-06-27 04:36:00,Zone_East,Night,152.13260002798734,45.570845382545784,1079.281084495677
2026-06-25 06:38:00,Zone_West,Night,273.2528347960442,78.60033995695996,1247.3017802864706
2026-07-01 03:02:00,Zone_North,Night,208.26483980647305,56.612824157342644,708.4967676036766
2026-06-29 06:10:00,Zone_South,Afternoon,195.2555613941014,71.84744488636727,786.3185878393863
2026-07-01 21:10:00,Zone_Central,Night,141.3434542305295,61.01108029657921,868.6151193694326
2026-06-30 21:20:00,Zone_South,Morning,274.21485625501754,81.84588550367332,1093.642394541911
2026-07-01 11:12:00,Zone_South,Night,179.2092857673856,75.68863812690721,895.8988308909422
2026-06-29 08:20:00,Zone_Central,Morning,222.84030623352749,50.21460096707564,939.0764196004613
2026-06-28 00:42:00,Zone_North,Afternoon,170.6951909840528,75.66895451816805,1097.5610798483751
2026-06-29 17:48:00,Zone_North,Morning,162.18807337527826,82.54843265668109,667.7606517450525
2026-06-26 05:22:00,Zone_Central,Night,219.09571983341397,67.4702181017756,713.085899910703
2026-06-30 20:44:00,Zone_Central,Night,120.56585979251594,68.02955729970722,753.65009206577
2026-07-01 08:18:00,Zone_North,Morning,246.8659958746636,73.34738875240382,822.539135900259
2026-06-30 09:46:00,Zone_South,Morning,221.41046499679118,46.4028511791413,1015.0379899969182
2026-06-25 18:26:00,Zone_Central,Afternoon,236.79891594319417,80.67471935004325,1058.3946226025778
2026-06-26 00:26:00,Zone_South,Morning,173.83378601235395,74.86102728643786,798.0939192487555
2026-06-25 05:58:00,Zone_North,Afternoon,253.28099443217377,58.06836859921531,860.5187892050704
2026-06-25 13:52:00,Zone_South,Morning,247.32587698824034,76.67859967858412,873.58319146851
2026-06-25 02:38:00,Zone_West,Morning,202.3471238482924,61.823622966275764,624.1150358381933
2026-06-25 15:44:00,Zone_South,Night,132.95195232357696,74.2078106464622,1192.042397340628
2026-06-25 22:20:00,Zone_East,Morning,159.0502417547602,66.34967923110659,854.4249472691697
2026-07-01 19:36:00,Zone_West,Morning,255.5545868416024,56.361146728111294,919.6114384374528
2026-06-27 02:02:00,Zone_South,Night,174.6441720674182,47.07644678676252,911.4107703854161
2026-06-28 21:24:00,Zone_West,Afternoon,169.99813218285678,59.621151876291165,1355.2533194109837
2026-06-27 21:44:00,Zone_North,Morning,148.52188503820375,71.4358021575571,1049.1571069522338
2026-06-25 08:16:00,Zone_West,Night,151.31936472770644,66.4831816319036,1155.2227905397654
2026-06-25 17:56:00,Zone_South,Night,149.47518388741747,50.95427215799761,1323.9838670290912
2026-06-26 20:50:00,Zone_West,Night,276.55110274457115,81.10961844368006,859.0975600164531
2026-07-01 12:36:00,Zone_West,Afternoon,235.82762739089048,51.938479924592514,993.7098109249356
2026-06-26 18:20:00,Zone_North,Morning,161.1186776497516,46.34438649260025,795.452713574946
2026-06-25 07:36:00,Zone_East,Night,207.88295893575082,47.85604804347628,953.0593367880756
2026-06-25 09:54:00,Zone_East,Morning,181.26998116665874,70.38200563446509,1294.233963801379
2026-06-28 22:00:00,Zone_Central,Night,221.3299479098577,67.3256597361177,1259.692528596007
2026-06-30 04:04:00,Zone_South,Afternoon,158.5076399752459,69.33261464092858,804.5611524521883
2026-06-26 15:26:00,Zone_South,Night,128.91993575525248,84.98678572492135,1080.5709149614997
2026-06-27 20:38:00,Zone_Central,Night,171.94580274963104,61.87622224877282,828.6018888797444
2026-06-25 15:30:00,Zone_South,Afternoon,203.10362964535483,74.07274563808946,840.8366925583123
2026-06-29 03:42:00,Zone_Central,Morning,213.598679792307,56.806241552873544,978.2213165174799
2026-06-25 16:50:00,Zone_North,Morning,269.4322141732349,64.64955103804014,702.0818466521131
2026-06-30 16:00:00,Zone_North,Afternoon,142.24946012702873,52.17978508970592,670.294268694263
2026-06-29 09:44:00,Zone_East,Morning,193.7555283609038,75.74385577961101,836.4070840382348
2026-06-27 21:46:00,Zone_Central,Morning,277.8316361642778,67.0496527249047,1265.6297141411553
2026-06-27 07:38:00,Zone_South,Morning,154.2808694949095,58.419688238679555,639.5825528433114
2026-06-27 10:24:00,Zone_West,Afternoon,142.12245502029936,62.284115896465124,1218.8022156377297
2026-07-01 15:28:00,Zone_North,Morning,159.34366936423697,77.90625134753702,1352.1752834526806
2026-06-28 16:26:00,Zone_West,Night,132.75816918871382,83.08695349825125,1393.0366455203182
2026-06-25 14:12:00,Zone_North,Morning,128.85596627489522,81.63801882049378,947.9913911301824
2026-06-26 17:56:00,Zone_East,Night,248.41032549577986,50.25147484330557,1132.5580384591362
2026-06-26 11:46:00,Zone_East,Morning,177.8832009236768,61.243051694681334,996.361353153125
2026-06-29 00:52:00,Zone_East,Morning,193.74732366714554,76.39957230648588,930.6994367000154
2026-06-30 09:42:00,Zone_East,Afternoon,172.06479397273395,52.23609949831652,1161.5630218628692
2026-07-01 18:22:00,Zone_South,Night,213.39716002562,47.785930797051904,1371.1326324686638
2026-06-25 21:54:00,ZONE_SOUTH,Afternoon,275.0106306373402,78.17962692019636,1173.3679259241271
2026-06-25 13:06:00,Zone_North,Night,212.7411933122909,62.614368318752625,802.2635561564323
2026-06-29 17:06:00,Zone_Central,Night,176.46037608069344,68.61786753047905,976.6872136483512
2026-06-25 09:18:00,Zone_East,Morning,163.96764972286408,81.02466928407797,1245.8697365758467
2026-06-30 03:56:00,Zone_Central,Night,259.1504322015273,48.24337365065146,730.9063141033521
2026-07-01 08:38:00,Zone_East,Afternoon,236.25676230042603,46.814856890952925,891.9828323749974
2026-06-26 11:50:00,Zone_North,Morning,220.18785180702315,46.28649899908201,1086.9378764798507
2026-06-26 13:50:00,Zone_South,Afternoon,187.05404058735456,73.58707483701684,797.719026925093
2026-06-27 04:56:00,Zone_West,Night,246.94985310197785,81.28988276301995,1088.9306902333046
2026-06-25 19:14:00,Zone_West,Night,149.269651405474,60.998402935298955,1309.5890348054863
2026-06-28 04:22:00,Zone_East,Night,272.46565017016155,52.183249140365206,1286.760847085177
2026-06-26 11:04:00,Zone_North,Night,146.17984003363742,60.3720075024208,1161.8477253209585
2026-06-26 12:20:00,Zone_Central,Morning,145.69650342874385,82.61854075314271,1014.5071306754701
2026-06-29 17:42:00,Zone_South,Afternoon,141.27977393194226,65.04843005498766,723.9012830353673
2026-06-26 23:34:00,Zone_East,Afternoon,130.21861973456382,57.680556046036074,761.6564007729274
2026-06-26 10:58:00,Zone_North,Morning,173.65411813571365,81.84992593310778,762.4237321864912
2026-07-01 04:32:00,z_south,Morning,126.12919469434581,78.41672018896803,927.1977483276103
2026-06-28 11:56:00,Zone_West,Afternoon,161.0380037131447,69.7315528476402,1269.7679282314148
2026-06-29 09:24:00,Zone_East,Morning,216.02911109029208,84.7508016937745,1266.1327598616685
2026-06-25 00:16:00,Zone_East,Morning,224.50995026524998,64.8448677656578,629.4311333750646
2026-06-30 08:34:00,Zone_North,Morning,143.57644256267818,78.9869847253843,959.9506342024446
2026-06-29 21:10:00,Zone_West,Night,215.23202894487002,72.9853866800544,1250.9246560232475
2026-06-30 15:38:00,Zone_North,Morning,274.87511128324076,55.78591446558447,825.4302207392194
2026-06-25 04:48:00,Zone_West,Afternoon,189.06563426300534,61.97455154725388,1290.0594832491654
2026-06-27 17:08:00,z_north,Morning,202.15967381469716,80.29078258078306,620.7407154394326
2026-06-25 18:42:00,Zone_North,Night,138.93795645620767,64.67665679009507,1103.2457396174605
2026-06-29 07:26:00,Zone_Central,Afternoon,249.49485259819238,57.772733059913755,918.790151311468
2026-06-30 06:12:00,Zone_North,Night,247.21399370564154,59.0557155537805,1220.4387606354312
2026-07-01 14:48:00,Zone_Central,Night,263.8632461512026,67.17446745369094,872.3582024333273
2026-06-25 05:02:00,Zone_North,Afternoon,265.89145498187884,55.609099815144845,989.2936738415939
2026-06-25 14:04:00,Zone_South,Morning,172.27024360507974,57.66112600791879,1391.6398330598618
2026-06-26 09:56:00,Zone_South,Afternoon,278.9046565744257,52.08775249936152,1310.6575413188548
2026-06-28 18:12:00,Zone_North,Night,253.60377413947103,84.88692511644467,605.1150016608157
2026-06-29 16:30:00,Zone_East,Night,233.93888901346165,62.89473911967488,747.8304920593123
2026-06-26 16:24:00,Zone_East,Night,208.660594593673,54.80615784418974,760.1791523258453
2026-06-29 05:28:00,Zone_North,Morning,173.37838255642905,81.51442846631801,1134.3055508010896
2026-06-26 02:36:00,Zone_East,Morning,186.52389017305183,48.960776915806335,879.2954161154016
2026-06-29 09:26:00,Zone_North,Afternoon,165.44967393275442,64.71300303597943,629.4814565806333
2026-06-28 18:28:00,Zone_East,Morning,266.31114912899335,81.83069559434134,770.3524211840668
2026-06-25 13:48:00,Zone_North,Afternoon,209.66383261119086,46.8281929855435,918.7610433969512
2026-06-28 04:44:00,Zone_North,Night,191.3515688512918,68.70802551351596,801.3222524866447
2026-07-01 14:42:00,Zone_Central,Morning,137.3097911808062,70.8883653797964,782.3144781679414
2026-06-30 13:14:00,Zone_Central,Morning,128.54620211992778,77.14821696066468,1223.6624165994294
2026-06-25 20:48:00,Zone_South,Afternoon,189.15411001360377,61.090912555618466,793.4515352297221
2026-06-27 05:50:00,Zone_West,Morning,178.16930485572763,73.07643607727772,689.207923495655
2026-06-26 01:28:00,Zone_South,Afternoon,265.86219035764856,58.170953565603504,685.1970536035608
2026-06-28 17:20:00,Zone_South,Morning,168.59729425416725,78.69808304394624,1336.1467224106689
2026-06-30 22:06:00,Zone_South,Morning,254.7155389931673,50.200278209310795,1264.9245236448096
2026-06-29 21:44:00,Zone_South,Morning,141.55527121450618,59.568957349060156,612.368619763688
2026-06-26 03:02:00,Zone_South,Morning,159.61032130268555,59.085539342409746,
2026-06-25 03:20:00,Zone_West,Morning,175.7763951108553,72.27491773987067,1177.0932509610388
2026-06-28 22:06:00,Zone_North,,165.57698095372155,64.39756122331053,694.7365552146146
2026-06-25 21:46:00,Zone_Central,Afternoon,223.6515687719097,76.88307226251025,745.3980661512749
2026-06-26 04:38:00,Zone_East,Morning,245.00111260525637,59.88747588272393,855.3057946536485
2026-06-27 05:44:00,Zone_North,Afternoon,145.30025114129091,48.90816414762374,993.0684953393844
2026-06-26 01:26:00,Zone_Central,Morning,232.94119114907545,67.60033130611325,984.3180705500242
2026-06-25 11:06:00,Zone_Central,Morning,134.76304073004204,67.60490683932201,1345.8101209944311
2026-06-27 06:18:00,Zone_West,Afternoon,216.61982589219042,60.16495642820887,948.7593203480978
2026-07-01 20:32:00,Zone_West,Morning,180.6739049977015,67.47418735517594,1254.4218586022225
2026-07-01 12:42:00,Zone_East,Night,125.45531165652324,54.8414090485692,1357.3248247086758
2026-06-25 07:34:00,Zone_South,Night,174.03506312995472,76.3183106386912,925.5479797085297
2026-06-27 16:50:00,Zone_North,Morning,128.9076503926361,58.99409470814655,625.9569390205795
2026-06-26 21:02:00,Zone_North,Night,177.30316499132888,71.96091786406531,1009.3305578863653
2026-07-01 00:44:00,Zone_Central,Night,165.05188573688486,54.13241702500713,1072.6144476611862
2026-06-28 17:52:00,Zone_East,Afternoon,217.31412358073203,78.6682306089179,1134.9724584553346
2026-06-26 01:30:00,Zone_West,Morning,224.3975565449852,,1271.5772338584793
2026-06-27 17:46:00,Zone_North,Afternoon,189.54517088817346,81.05293496651086,1146.6661165556784
2026-06-30 15:54:00,Zone_West,Afternoon,133.99185349902186,60.1127313537962,1136.1300620314257
2026-07-01 08:56:00,Zone_South,Morning,261.8312018235612,51.249605844204105,
2026-06-30 22:14:00,Zone_South,Morning,155.6398032437926,47.98452962629429,792.5956375771032
2026-06-30 13:08:00,Zone_West,Night,262.81612635640647,72.83478720897062,1088.6548688755192
2026-06-29 14:32:00,Zone_East,Afternoon,267.7415468785158,66.4331135779777,756.5448683600123
2026-06-29 13:50:00,Zone_West,Afternoon,228.45897856923926,79.41149059258196,1009.3812194596109
2026-06-28 20:06:00,Zone_South ,Afternoon,231.92711580248744,66.58302518248246,1230.894199445684
2026-06-29 21:52:00,Zone_Central,Afternoon,224.82754290846708,77.55208709040653,972.2502607262469
2026-06-26 17:02:00,Zone_South,Afternoon,146.044176164059,46.56499219278879,1194.074547713784
2026-06-30 00:56:00,Zone_North,Afternoon,129.6352583112378,62.77245061866942,865.7909615023484
2026-06-29 11:06:00,Zone_Central,Afternoon,130.54862229719717,47.922906090130894,683.938116219715
2026-06-28 15:24:00,Zone_West,Afternoon,122.93414224170398,82.71221951958489,1385.4533618834143
2026-06-30 19:56:00,Zone_East,Afternoon,159.9488620768818,51.00096717786056,796.6038170622264
2026-06-25 12:26:00,Zone_East,Afternoon,254.69205829844202,80.0413148608506,677.1680830318157
2026-06-29 09:22:00,Zone_East,Morning,120.16356793511167,53.05760519689465,659.6588185999846
2026-07-01 18:36:00,Zone_South,Afternoon,120.21887749816588,67.79313921091381,974.556835944817
2026-07-01 13:32:00,Zone_North,Night,162.1508415034895,70.17914055849386,1151.9567284908458
2026-06-28 20:56:00,Zone_East,Night,221.2846248652388,52.211771411448716,762.8427649419767
2026-06-25 01:06:00,Zone_North,Afternoon,217.2313445596173,80.40419940362082,1099.8240805472508
2026-06-30 16:32:00,Zone_East,Afternoon,175.96359310321253,74.38488161728932,1174.2547296785417
2026-06-28 05:04:00,Zone_North,Night,203.1996998459075,57.09306933091574,1223.713457933111
2026-06-28 08:14:00,Zone_North,Morning,264.03757718913755,55.774741808107756,1386.304233351162
2026-06-26 06:52:00,Zone_South,Morning,178.71970356291533,64.4540046043798,733.5632045635564
2026-06-27 23:16:00,Zone_Central,Afternoon,219.78045325781056,58.79040749077183,1267.6606919959625
2026-06-27 11:06:00,Zone_Central,Night,249.89009711132456,80.65374419520094,1125.3999286786893
2026-06-28 17:58:00,Zone_Central,Night,228.06470994164704,80.54433961741806,939.6894886293621
2026-06-27 03:42:00,Zone_East,Morning,176.3683767002816,46.124067344705765,796.006929525949
2026-06-26 19:30:00,Zone_South,Morning,224.87255303897027,51.24709321763949,1038.2306679363485
2026-06-27 21:04:00,Zone_East,Afternoon,138.15578202039026,78.08500969115182,834.494482589559
2026-06-28 18:52:00,Zone_North,Morning,219.9355602432247,46.28523464463724,1235.202991363914
2026-06-28 08:44:00,Zone_East,Afternoon,154.86471517046158,70.4380092181538,1009.4698913182146
2026-06-30 02:08:00,Zone_East,Night,149.9443508158288,56.248917376860696,669.6054138485049
2026-06-28 21:50:00,Zone_East,Afternoon,153.80560601119004,77.48406912868884,1082.1075894019907
2026-07-01 12:16:00,Zone_North,Afternoon,124.53189720752442,64.78893992411582,937.6038446788705
2026-06-26 03:00:00,Zone_West,Night,138.15395067305184,47.083567518490305,851.215010977892
2026-06-26 21:24:00,Zone_West,Night,242.87468124956882,50.76653040697313,765.1270941535162
2026-06-25 07:40:00,Zone_South,Morning,245.428574152448,70.33213305594685,710.9913496877958
2026-06-29 18:14:00,Zone_Central,Night,176.50204692498824,46.373735374128735,847.5416249594326
2026-06-30 20:24:00,Zone_West,Afternoon,279.60771546899855,63.8382740956412,758.8716931948875
2026-06-28 10:20:00,Zone_North,Afternoon,222.40486213626886,-273.15,856.4027149389904
2026-06-25 16:22:00,Zone_Central,Afternoon,269.22257000863755,50.80261578561694,1023.8147740243842
2026-06-29 14:46:00,Zone_West,Night,9999.0,71.29893340766503,1348.869388730181
2026-06-26 09:12:00,zone north,Afternoon,247.4957082835397,77.08577512409938,671.8554827688586
2026-06-26 01:52:00,Zone_South,Night,144.50156809670463,54.32376283448225,1172.6556584310033
2026-06-30 21:34:00,Zone_South,Night,176.45505893976002,45.69982189944676,884.9369379534996
2026-06-30 18:52:00,Zone_Central,Afternoon,223.69853508555127,51.24659835950275,1170.7051279085988
2026-06-27 21:42:00,Zone_South,Night,124.71621633991163,52.45477555264685,1239.1218518563496
2026-06-26 19:06:00,Zone_South,Afternoon,170.02922640444675,61.93153953679345,836.3762743100108
2026-06-29 05:32:00,Zone_North,Afternoon,143.51366494460984,58.02307332597314,601.4639577197468
2026-07-01 19:58:00,Zone_South,Afternoon,263.0323616884075,80.12724183217239,1363.2163618686204
2026-07-01 21:14:00,Zone_South,Morning,201.714125911205,55.1806646614588,1172.2365294859715
2026-06-30 03:34:00,Zone_Central,Morning,240.81290593946875,70.24660842796283,908.3870400403397
2026-06-25 23:42:00,Zone_Central,Afternoon,237.6698550227498,67.88301616141726,1075.9016075473467
2026-06-25 16:34:00,Zone_North,Morning,183.93576185933887,72.6539945710465,1180.108178328633
2026-06-27 13:02:00,Zone_South,Night,160.09305225507086,50.64391185715701,
2026-07-01 13:06:00,Zone_South,Night,228.79768162051417,68.64095952781287,669.675400716364
2026-06-28 02:00:00,Zone_Central,Night,214.00199670828465,84.60348982531085,851.6019804434262
2026-06-29 17:12:00,Zone_Central,Night,136.64199268561285,63.56782489686524,1128.4448356809694
2026-06-25 19:38:00,Zone_North,Afternoon,155.88374691870484,69.98340980604699,616.7952566811631
2026-06-27 02:52:00,Zone_South,Night,167.08700383819854,57.47913606591594,939.7481267778039
2026-06-30 18:50:00,Zone_North,Morning,188.92178533787762,73.74133171880146,699.8739998470355
2026-06-27 22:20:00,Zone_South,Night,204.24311163731775,54.701578930631996,920.9321282616215
2026-07-01 00:26:00,Zone_South,Night,131.205539781085,55.23814660999721,1206.9500437186193
2026-07-01 10:18:00,,Morning,210.73279529176494,75.63302187849774,1273.7952336671
2026-07-01 09:44:00,Zone_North,Morning,226.09008786067074,59.691757904606725,1004.8841191258668
2026-06-28 16:22:00,Zone_South,Afternoon,228.33620421717833,54.64441790740874,1058.1072872398172
2026-06-26 12:56:00,Zone_East,Morning,177.25012475241755,75.81652059586858,847.3074338029232
2026-06-25 04:58:00,Zone_West,Afternoon,120.8709934706705,84.17400097295571,1197.7520968845356
2026-07-01 08:12:00,Zone_West,Night,246.43911614418357,61.85428350982427,1320.2715867524298
2026-07-01 18:26:00,Zone_East,Night,271.4403874245136,46.58283847245415,738.5188489490353
2026-06-29 16:02:00,Zone_West,Afternoon,182.79117576681128,61.05469942868636,1017.4051500576918
2026-06-25 00:24:00,Zone_Central,Afternoon,220.8668189410167,57.467330273838456,981.7420872889622
2026-06-29 23:02:00,Zone_West,Afternoon,185.80083006565263,82.4582556142042,868.5483531839325
2026-06-29 12:58:00,Zone_South,Afternoon,123.20376552315304,74.57060602903391,882.551390537072
2026-06-27 02:28:00,Zone_West,Afternoon,143.50542544366832,46.46526559398477,664.6472479242913
2026-06-27 11:28:00,Zone_West,Morning,137.1016472782497,69.29298369030903,674.1950360993035
2026-06-30 03:40:00,Zone_Central,Night,262.5192946959554,75.04976120739485,1285.0081350132868
2026-06-26 00:22:00,Zone_Central,Morning,152.99153268083236,67.54466342393201,843.788960432863
2026-06-26 01:02:00,Zone_West,Morning,128.44105837313452,66.88984168401149,761.5240964121526
